Set parameter TimeLimit to value 7200
Setting GBD: A two-stage implementation of the stage-of-the-art generalized Benders decomposition (GBD) approach proposed by Lin & Tian (2021).

----------------- start of the first stage -----------------

Iter     Best Incumbent      BestBound     Gap      Time  #VioCuts
1513        1517714.513    1892117.677    19.8    2157.3         1
1514        1517714.513    1892117.677    19.8    2158.4         1
1515        1517714.513    1892117.677    19.8    2159.6         1
1516        1517714.513    1892117.677    19.8    2160.7         1
1517        1517714.513    1892117.677    19.8    2161.8         1
1518        1517714.513    1892117.677    19.8    2163.1         1
1519        1517714.513    1892117.677    19.8    2164.2         1
1520        1517714.513    1892117.677    19.8    2165.3         1
1521        1517714.513    1892117.677    19.8    2166.5         1
1522        1517714.513    1892117.677    19.8    2167.6         1
1523        1517714.513    1892117.677    19.8    2168.7         1
1524        1517714.513    1892117.677    19.8    2169.9         1
1525        1517714.513    1892117.677    19.8    2171.0         1
1526        1517714.513    1892117.677    19.8    2172.1         1
1527        1517714.513    1892117.677    19.8    2173.2         1
1528        1517714.513    1892117.677    19.8    2174.3         1
1529        1517714.513    1892117.677    19.8    2175.5         1
1530        1517714.513    1892117.677    19.8    2176.6         1
1531        1517714.513    1892117.677    19.8    2177.9         1
1532        1517714.513    1892117.677    19.8    2179.0         1
1533        1517714.513    1892117.677    19.8    2180.1         1
1534        1517714.513    1892117.677    19.8    2181.2         1
1535        1517714.513    1892117.677    19.8    2182.3         1
1536        1517714.513    1892117.677    19.8    2183.4         1
1537        1517714.513    1892117.677    19.8    2184.6         1
1538        1517714.513    1892117.677    19.8    2185.7         1
1539        1517714.513    1892117.677    19.8    2186.8         1
1540        1517714.513    1892117.677    19.8    2187.9         1
1541        1517714.513    1892117.677    19.8    2189.0         1
1542        1517714.513    1892117.677    19.8    2190.1         1
1543        1517714.513    1892117.677    19.8    2191.3         1
1544        1517714.513    1892117.677    19.8    2192.4         1
1545        1517714.513    1892117.677    19.8    2193.8         1
1546        1517714.513    1892117.677    19.8    2194.9         1
1547        1517714.513    1892117.677    19.8    2196.0         1
1548        1517714.513    1892117.677    19.8    2197.2         1
1549        1517714.513    1892117.677    19.8    2198.3         1
1550        1517714.513    1892117.677    19.8    2199.5         1
1551        1517714.513    1892117.677    19.8    2200.7         1
1552        1517714.513    1892117.677    19.8    2201.8         1
1553        1517714.513    1892117.677    19.8    2203.0         1
1554        1517714.513    1892117.677    19.8    2204.1         1
1555        1517714.513    1892117.677    19.8    2205.2         1
1556        1517714.513    1892117.677    19.8    2206.4         1
1557        1517714.513    1892117.677    19.8    2207.5         1
1558        1517714.513    1892117.677    19.8    2208.9         1
1559        1517714.513    1892117.677    19.8    2210.0         1
1560        1517714.513    1892117.677    19.8    2211.2         1
1561        1517714.513    1892117.677    19.8    2212.3         1
1562        1517714.513    1892117.677    19.8    2213.5         1
1563        1517714.513    1892117.677    19.8    2214.6         1
1564        1517714.513    1892117.677    19.8    2215.8         1
1565        1517714.513    1892117.677    19.8    2216.9         1
1566        1517714.513    1892117.677    19.8    2218.1         1
1567        1517714.513    1892117.677    19.8    2219.2         1
1568        1517714.513    1892117.677    19.8    2220.3         1
1569        1517714.513    1892117.677    19.8    2221.5         1
1570        1517714.513    1892117.677    19.8    2222.6         1
1571        1517714.513    1892117.677    19.8    2223.9         1
1572        1517714.513    1892117.677    19.8    2225.1         1
1573        1517714.513    1892117.677    19.8    2226.2         1
1574        1517714.513    1892117.677    19.8    2227.3         1
1575        1517714.513    1892117.677    19.8    2228.4         1
1576        1517714.513    1892117.677    19.8    2229.6         1
1577        1517714.513    1892117.677    19.8    2230.7         1
1578        1517714.513    1892117.677    19.8    2231.8         1
1579        1517714.513    1892117.677    19.8    2232.9         1
1580        1517714.513    1892117.677    19.8    2234.1         1
1581        1517714.513    1892117.677    19.8    2235.2         1
1582        1517714.513    1892117.677    19.8    2236.4         1
1583        1517714.513    1892117.677    19.8    2237.5         1
1584        1517714.513    1892117.677    19.8    2238.8         1
1585        1517714.513    1892117.677    19.8    2240.0         1
1586        1517714.513    1892117.677    19.8    2241.1         1
1587        1517714.513    1892117.677    19.8    2242.3         1
1588        1517714.513    1892117.677    19.8    2243.4         1
1589        1517714.513    1892117.677    19.8    2244.5         1
1590        1517714.513    1892117.677    19.8    2245.6         1
1591        1517714.513    1892117.677    19.8    2246.8         1
1592        1517714.513    1892117.677    19.8    2247.9         1
1593        1517714.513    1892117.677    19.8    2249.0         1
1594        1517714.513    1892117.677    19.8    2250.2         1
1595        1517714.513    1892117.677    19.8    2251.3         1
1596        1517714.513    1892117.677    19.8    2252.4         1
1597        1517714.513    1892117.677    19.8    2253.7         1
1598        1517714.513    1892117.677    19.8    2254.8         1
1599        1517714.513    1892117.677    19.8    2256.0         1
1600        1517714.513    1892117.677    19.8    2257.1         1
1601        1517714.513    1892117.677    19.8    2258.2         1
1602        1517714.513    1892117.677    19.8    2259.4         1
1603        1517714.513    1892117.677    19.8    2260.5         1
1604        1517714.513    1892117.677    19.8    2261.6         1
1605        1517714.513    1892117.677    19.8    2262.8         1
1606        1517714.513    1892117.677    19.8    2263.9         1
1607        1517714.513    1892117.677    19.8    2265.1         1
1608        1517714.513    1892117.677    19.8    2266.2         1
1609        1517714.513    1892117.677    19.8    2267.3         1
1610        1517714.513    1892117.677    19.8    2268.6         1
1611        1517714.513    1892117.677    19.8    2269.8         1
1612        1517714.513    1892117.677    19.8    2270.9         1
1613        1517714.513    1892117.677    19.8    2272.0         1
1614        1517714.513    1892117.677    19.8    2273.2         1
1615        1517714.513    1892117.677    19.8    2274.3         1
1616        1517714.513    1892117.677    19.8    2275.4         1
1617        1517714.513    1892117.677    19.8    2276.5         1
1618        1517714.513    1892117.677    19.8    2277.6         1
1619        1517714.513    1892117.677    19.8    2278.7         1
1620        1517714.513    1892117.677    19.8    2279.8         1
1621        1517714.513    1892117.677    19.8    2281.0         1
1622        1517714.513    1892117.677    19.8    2282.1         1
1623        1517714.513    1892117.677    19.8    2283.5         1
1624        1517714.513    1892117.677    19.8    2284.6         1
1625        1517714.513    1892117.677    19.8    2285.7         1
1626        1517714.513    1892117.677    19.8    2286.8         1
1627        1517714.513    1892117.677    19.8    2288.0         1
1628        1517714.513    1892117.677    19.8    2289.1         1
1629        1517714.513    1892117.677    19.8    2290.2         1
1630        1517714.513    1892117.677    19.8    2291.4         1
1631        1517714.513    1892117.677    19.8    2292.5         1
1632        1517714.513    1892117.677    19.8    2293.6         1
1633        1517714.513    1892117.677    19.8    2294.7         1
1634        1517714.513    1892117.677    19.8    2295.9         1
1635        1517714.513    1892117.677    19.8    2297.0         1
1636        1517714.513    1892117.677    19.8    2298.1         1
1637        1517714.513    1892117.677    19.8    2299.4         1
1638        1517714.513    1892117.677    19.8    2300.5         1
1639        1517714.513    1892117.677    19.8    2301.7         1
1640        1517714.513    1892117.677    19.8    2302.8         1
1641        1517714.513    1892117.677    19.8    2303.9         1
1642        1517714.513    1892117.677    19.8    2305.0         1
1643        1517714.513    1892117.677    19.8    2306.2         1
1644        1517714.513    1892117.677    19.8    2307.3         1
1645        1517714.513    1892117.677    19.8    2308.4         1
1646        1517714.513    1892117.677    19.8    2309.5         1
1647        1517714.513    1892117.677    19.8    2310.7         1
1648        1517714.513    1892117.677    19.8    2311.8         1
1649        1517714.513    1892117.677    19.8    2312.9         1
1650        1517714.513    1892117.677    19.8    2314.2         1
