Set parameter TimeLimit to value 7200
Setting sB&C+LSI: The proposed B&C algorithm based on formulation (40) (equipped with the lifted submodular inequalities), with only the second stage implemented
Gurobi Optimizer version 11.0.1 build v11.0.1rc0 (linux64 - "CentOS Linux 7 (Core)")

CPU model: Intel(R) Xeon(R) Gold 6230R CPU @ 2.10GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 52 physical cores, 52 logical processors, using up to 1 threads

Optimize a model with 1000 rows, 1400 columns and 1000 nonzeros
Model fingerprint: 0x3c6c79ff
Variable types: 1000 continuous, 400 integer (400 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+00]
  Objective range  [1e+01, 2e+03]
  Bounds range     [0e+00, 0e+00]
  RHS range        [2e-04, 1e+00]
Found heuristic solution: objective -1.00211e+15
Presolve removed 1000 rows and 0 columns
Presolve time: 0.00s
Presolved: 0 rows, 1400 columns, 0 nonzeros
Variable types: 1000 continuous, 400 integer (400 binary)
Found heuristic solution: objective -1.00211e+15

Root relaxation: objective 4.210915e+05, 0 iterations, 0.00 seconds (0.00 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

  8245  3695 223098.522   27  139 222849.064 223507.914  0.30%   122 1550s
  8277  3708 223125.032   23  151 222849.064 223505.279  0.29%   122 1555s
  8294  3716 223091.824   29  122 222849.064 223505.074  0.29%   122 1560s
  8336  3732 223202.989   26  125 222849.064 223504.656  0.29%   122 1565s
  8372  3748 223164.123   27  120 222849.064 223501.299  0.29%   122 1570s
  8411  3764 223256.816   25  133 222849.064 223500.773  0.29%   122 1575s
  8452  3776 223219.797   30  121 222849.064 223500.465  0.29%   122 1580s
  8492  3797 223079.006   30  113 222849.064 223500.072  0.29%   122 1585s
  8530  3809 223202.247   29  138 222849.064 223499.636  0.29%   122 1590s
  8569  3826 223094.021   28  117 222849.064 223498.981  0.29%   122 1595s
  8620  3850 223349.181   23  135 222849.064 223497.563  0.29%   122 1600s
  8660  3866 223187.795   27  139 222849.064 223496.894  0.29%   122 1605s
  8681  3879 223088.760   27  129 222849.064 223496.564  0.29%   122 1610s
  8687  3885 222868.805   30  114 222849.064 223496.564  0.29%   122 1615s
  8732  3900 223296.071   26  135 222849.064 223495.533  0.29%   122 1620s
  8775  3922     cutoff   36      222849.064 223495.201  0.29%   122 1625s
  8814  3932 222915.903   30  108 222849.064 223494.558  0.29%   122 1630s
  8848  3938 223045.909   29  104 222849.064 223492.368  0.29%   122 1635s
  8877  3946 223435.266   26  149 222849.064 223491.644  0.29%   122 1640s
  8913  3959     cutoff   33      222849.064 223491.505  0.29%   122 1645s
  8954  3970 223105.546   23  136 222849.064 223491.265  0.29%   122 1650s
  8992  3974 222911.942   25  122 222849.064 223491.254  0.29%   122 1655s
  9031  3981 222867.349   24  124 222849.064 223490.857  0.29%   122 1660s
  9067  3995 223202.773   27  127 222849.064 223489.663  0.29%   123 1665s
  9103  4013 223068.027   30  122 222849.064 223489.308  0.29%   123 1670s
  9134  4027 223303.760   28  131 222849.064 223489.275  0.29%   123 1675s
  9165  4044 222877.750   33  104 222849.064 223489.273  0.29%   123 1680s
  9197  4054 222987.714   34  103 222849.064 223488.820  0.29%   123 1685s
  9216  4060 222859.096   28  111 222849.064 223488.028  0.29%   123 1690s
  9258  4076 223118.469   22  139 222849.064 223487.446  0.29%   123 1695s
  9288  4087 222894.036   32  110 222849.064 223487.214  0.29%   123 1700s
  9317  4095 222974.279   27  118 222849.064 223486.919  0.29%   123 1706s
  9346  4108 223192.706   27  126 222849.064 223486.611  0.29%   123 1710s
  9401  4115 222902.941   30  120 222849.064 223486.501  0.29%   123 1715s
  9431  4131 223046.187   29  122 222849.064 223486.016  0.29%   123 1720s
  9462  4142 223049.198   28  129 222849.064 223485.420  0.29%   123 1725s
  9503  4156 222950.542   36  108 222849.064 223485.152  0.29%   123 1730s
  9540  4170     cutoff   35      222849.064 223484.853  0.29%   123 1735s
  9567  4184 223302.665   26  139 222849.064 223484.438  0.29%   123 1740s
  9605  4197 223331.854   24  136 222849.064 223482.000  0.28%   123 1745s
  9649  4221 223018.072   30  116 222849.064 223481.589  0.28%   123 1750s
  9692  4239 223152.609   28  130 222849.064 223481.001  0.28%   123 1755s
  9719  4251 223131.063   24  136 222849.064 223480.340  0.28%   123 1760s
  9747  4263 223300.755   23  138 222849.064 223479.870  0.28%   123 1765s
  9786  4273 223302.125   25  138 222849.064 223478.925  0.28%   123 1770s
  9828  4292 223078.725   31  127 222849.064 223478.342  0.28%   123 1775s
  9867  4305 223089.156   26  112 222849.064 223478.089  0.28%   123 1781s
  9905  4329 222876.080   30  129 222849.064 223477.474  0.28%   123 1785s
  9952  4337 223304.460   20  133 222849.064 223476.958  0.28%   123 1790s
  9989  4356 223102.010   28  138 222849.064 223476.276  0.28%   123 1795s
 10026  4368 223098.525   34  107 222849.064 223475.519  0.28%   123 1800s
 10059  4383 223223.867   26  123 222849.064 223474.746  0.28%   123 1805s
 10102  4402 222976.805   35  106 222849.064 223473.874  0.28%   123 1810s
 10167  4429 223225.676   24  140 222849.064 223472.494  0.28%   123 1815s
 10210  4440 223221.681   25  137 222849.064 223471.637  0.28%   123 1820s
 10258  4453 223312.652   29  136 222849.064 223471.380  0.28%   123 1825s
 10304  4467 223169.089   32  130 222849.064 223470.562  0.28%   123 1830s
 10358  4486 223271.405   28  136 222849.064 223469.535  0.28%   122 1835s
 10391  4504 223144.276   26  126 222849.064 223468.865  0.28%   122 1840s
 10422  4515 223040.591   28  123 222849.064 223467.314  0.28%   123 1845s
 10470  4537 222884.079   36  100 222849.064 223467.076  0.28%   123 1850s
 10512  4544 223435.627   21  151 222849.064 223465.361  0.28%   123 1855s
 10547  4563     cutoff   31      222849.064 223464.995  0.28%   123 1860s
 10571  4567 223275.216   24  139 222849.064 223464.398  0.28%   123 1865s
 10609  4585 223026.080   26  120 222849.064 223462.146  0.28%   123 1870s
 10659  4598     cutoff   33      222849.064 223462.048  0.28%   123 1875s
 10713  4622 223175.928   24  123 222849.064 223460.901  0.27%   123 1880s
 10768  4638 223285.570   24  135 222849.064 223460.537  0.27%   123 1885s
 10814  4660 223031.513   32  116 222849.064 223460.187  0.27%   123 1890s
 10856  4676 223066.514   32  133 222849.064 223459.215  0.27%   123 1895s
 10896  4694 222851.239   31  119 222849.064 223458.637  0.27%   123 1900s
 10943  4717 222898.965   42   92 222849.064 223458.038  0.27%   123 1905s
 10977  4729 223294.090   27  139 222849.064 223457.170  0.27%   123 1910s
 11017  4749 223004.949   28  131 222849.064 223456.992  0.27%   123 1915s
 11050  4762 222873.008   30  111 222849.064 223456.740  0.27%   123 1920s
 11116  4762 223024.613   26  122 222849.064 223456.418  0.27%   123 1925s
 11155  4777 223139.566   30  124 222849.064 223456.311  0.27%   123 1930s
 11189  4792 223051.474   31  122 222849.064 223455.976  0.27%   123 1935s
 11242  4816 223301.861   23  121 222849.064 223454.866  0.27%   123 1940s
 11287  4835 223114.506   24  148 222849.064 223453.495  0.27%   123 1945s
 11319  4845 223082.707   32  116 222849.064 223452.480  0.27%   123 1950s
 11372  4866 223012.089   30  129 222849.064 223451.425  0.27%   123 1955s
 11427  4880 223185.335   30  114 222849.064 223450.495  0.27%   122 1960s
 11477  4903 222926.702   30  113 222849.064 223450.196  0.27%   122 1965s
 11520  4914 222865.616   31  131 222849.064 223449.244  0.27%   122 1970s
 11569  4914 223280.486   23  156 222849.064 223448.901  0.27%   122 1975s
 11603  4926 223044.105   25  118 222849.064 223448.344  0.27%   122 1980s
 11655  4947     cutoff   32      222849.064 223447.794  0.27%   122 1985s
 11686  4954     cutoff   32      222849.064 223447.714  0.27%   122 1990s
 11729  4980 223137.343   30  124 222849.064 223447.404  0.27%   122 1995s
 11777  4996 223238.506   23  137 222849.064 223446.025  0.27%   122 2000s
 11821  5011 223264.684   29  120 222849.064 223444.567  0.27%   122 2005s
 11871  5029 223325.733   29  128 222849.064 223442.399  0.27%   122 2010s
 11912  5054 222931.661   32  128 222849.064 223442.148  0.27%   122 2015s
 11970  5072 222912.211   29  126 222849.064 223441.837  0.27%   122 2020s
 12010  5086 222941.319   27  120 222849.064 223441.356  0.27%   122 2025s
 12025  5090 223014.996   30  133 222849.064 223440.873  0.27%   122 2030s
 12065  5110 222853.324   32  103 222849.064 223440.370  0.27%   122 2035s
 12107  5126 222900.933   32  125 222849.064 223438.903  0.26%   122 2040s
 12153  5145 222946.598   33  132 222849.064 223438.547  0.26%   122 2045s
 12195  5162 223087.446   27  127 222849.064 223438.311  0.26%   122 2052s
 12218  5171 222981.520   33  112 222849.064 223437.816  0.26%   122 2055s
 12262  5188 222978.727   32  123 222849.064 223437.108  0.26%   122 2060s
 12304  5202 222990.695   26  131 222849.064 223436.835  0.26%   122 2065s
 12362  5225 222932.477   32  114 222849.064 223436.755  0.26%   122 2070s
 12402  5236 223159.532   22  132 222849.064 223436.371  0.26%   122 2075s
 12436  5246 223058.665   27  141 222849.064 223436.015  0.26%   122 2080s
 12471  5253 222975.717   28  131 222849.064 223435.370  0.26%   122 2085s
 12508  5265 222857.295   34  103 222849.064 223434.791  0.26%   122 2090s
 12546  5275 223166.313   28  140 222849.064 223434.361  0.26%   122 2095s
 12592  5300 222982.262   29  112 222849.064 223433.315  0.26%   122 2100s
 12642  5319 223109.380   28  125 222849.064 223432.834  0.26%   122 2105s
 12688  5339 223056.556   29  120 222849.064 223432.066  0.26%   122 2110s
 12734  5352 223029.634   25  119 222849.064 223431.349  0.26%   122 2115s
 12780  5372 222926.778   32   94 222849.064 223430.343  0.26%   122 2120s
 12824  5382 223065.347   25  132 222849.064 223429.669  0.26%   122 2125s
 12873  5390 223275.397   30  121 222849.064 223428.310  0.26%   122 2130s
 12931  5422 223210.990   25  129 222849.064 223427.932  0.26%   122 2135s
 12972  5437     cutoff   33      222849.064 223427.741  0.26%   122 2140s
 13015  5447 222945.731   30  126 222849.064 223426.647  0.26%   122 2145s
 13039  5451 223120.642   22  143 222849.064 223426.330  0.26%   122 2150s
 13084  5465 223284.070   25  127 222849.064 223425.845  0.26%   122 2155s
 13148  5499 223125.319   26  126 222849.064 223425.212  0.26%   122 2160s
 13198  5521 222893.422   33  111 222849.064 223425.062  0.26%   122 2165s
 13257  5532 223246.977   27  148 222849.064 223423.807  0.26%   122 2170s
 13293  5550 223153.868   30  124 222849.064 223422.474  0.26%   122 2175s
 13335  5564 223013.232   31  126 222849.064 223421.375  0.26%   122 2180s
 13382  5575 223252.579   29  119 222849.064 223419.814  0.26%   122 2185s
 13426  5597 222856.704   34  101 222849.064 223419.027  0.26%   122 2190s
 13466  5614 222852.182   33  100 222849.064 223418.630  0.26%   122 2195s
 13505  5625 222882.990   30  115 222849.064 223418.189  0.26%   122 2200s
 13552  5634 223254.065   25  121 222849.064 223417.733  0.26%   122 2205s
 13596  5657 222990.726   34  104 222849.064 223417.438  0.26%   122 2210s
 13653  5674 223218.643   21  146 222849.064 223416.531  0.25%   122 2215s
 13699  5688 223238.932   24  143 222849.064 223415.490  0.25%   122 2220s
 13743  5700 223134.975   22  150 222849.064 223414.959  0.25%   122 2225s
 13778  5707 222862.078   32   94 222849.064 223414.549  0.25%   122 2230s
 13820  5723 222989.170   29  125 222849.064 223414.132  0.25%   122 2235s
 13858  5737 223055.412   28  123 222849.064 223413.812  0.25%   122 2240s
 13911  5750 223254.445   27  144 222849.064 223413.545  0.25%   122 2245s
 13956  5767 223222.037   29  128 222849.064 223413.211  0.25%   122 2250s
 13990  5779 223082.037   27  124 222849.064 223412.702  0.25%   122 2255s
 14034  5791 223236.916   24  138 222849.064 223411.354  0.25%   122 2260s
 14071  5802 223109.542   29  126 222849.064 223410.466  0.25%   122 2265s
 14110  5813     cutoff   31      222849.064 223409.764  0.25%   122 2270s
 14150  5821     cutoff   34      222849.064 223409.583  0.25%   122 2275s
 14186  5835 223160.474   30  124 222849.064 223408.358  0.25%   122 2280s
 14229  5858     cutoff   25      222849.064 223408.146  0.25%   122 2285s
 14274  5857 223226.790   26  129 222849.064 223407.600  0.25%   122 2290s
 14308  5868 222908.422   32  117 222849.064 223406.984  0.25%   122 2295s
 14352  5880     cutoff   31      222849.064 223406.401  0.25%   122 2300s
 14388  5884 223299.173   30  126 222849.064 223405.896  0.25%   122 2305s
 14430  5908 222863.378   28  122 222849.064 223405.792  0.25%   122 2310s
 14467  5916 222866.473   33  125 222849.064 223405.697  0.25%   122 2315s
 14509  5925 222973.816   27  115 222849.064 223405.129  0.25%   122 2320s
 14545  5931 223248.200   25  135 222849.064 223404.402  0.25%   122 2325s
 14588  5944     cutoff   29      222849.064 223404.125  0.25%   122 2330s
 14634  5958 222884.769   31  135 222849.064 223403.985  0.25%   122 2335s
 14683  5968     cutoff   32      222849.064 223403.298  0.25%   122 2340s
 14726  5988 223330.438   27  117 222849.064 223402.371  0.25%   122 2345s
 14737  5994 222876.920   34   95 222849.064 223402.371  0.25%   122 2350s
 14744  5994 223267.219   25  123 222849.064 223402.337  0.25%   122 2356s
 14745  5995 223273.278   25  118 222849.064 223402.337  0.25%   122 2360s
 14746  5996 223222.600   26  113 222849.064 223402.337  0.25%   122 2366s
 14782  6012 223033.125   31  117 222849.064 223402.038  0.25%   122 2370s
 14830  6028     cutoff   30      222849.064 223401.826  0.25%   122 2375s
 14872  6041 222945.741   27  117 222849.064 223401.464  0.25%   122 2380s
 14916  6057 223065.981   25  128 222849.064 223401.186  0.25%   122 2385s
 14955  6075 222991.927   29  141 222849.064 223400.961  0.25%   122 2390s
 14999  6089 223020.863   33  119 222849.064 223400.757  0.25%   122 2395s
 15051  6102 223324.134   29  139 222849.064 223400.233  0.25%   122 2400s
 15100  6123     cutoff   36      222849.064 223399.658  0.25%   122 2405s
 15148  6140 222943.063   35  115 222849.064 223399.310  0.25%   122 2410s
 15197  6156 223353.158   25  135 222849.064 223398.944  0.25%   122 2415s
 15237  6166     cutoff   34      222849.064 223398.490  0.25%   122 2420s
 15292  6193 222979.246   26  128 222849.064 223397.798  0.25%   122 2425s
 15324  6199 222987.429   29  128 222849.064 223397.224  0.25%   122 2430s
 15363  6211 222950.310   31  111 222849.064 223396.476  0.25%   122 2435s
 15424  6224     cutoff   31      222849.064 223395.590  0.25%   122 2440s
 15463  6231 223183.930   25  122 222849.064 223394.901  0.24%   122 2445s
 15513  6244 223203.127   25  141 222849.064 223393.655  0.24%   122 2450s
 15552  6259 222893.352   32  115 222849.064 223393.045  0.24%   122 2455s
 15588  6267 223113.615   27  132 222849.064 223392.578  0.24%   122 2460s
 15626  6279 222998.592   28  123 222849.064 223392.032  0.24%   122 2465s
 15666  6289     cutoff   32      222849.064 223391.556  0.24%   122 2470s
 15711  6305 223020.282   26  138 222849.064 223390.731  0.24%   122 2475s
 15745  6317 222972.527   28  128 222849.064 223390.270  0.24%   122 2480s
 15790  6322 222981.719   29  110 222849.064 223390.219  0.24%   122 2485s
 15836  6334 222863.292   32  114 222849.064 223390.045  0.24%   122 2490s
 15877  6337     cutoff   33      222849.064 223389.851  0.24%   122 2495s
 15907  6344 223212.921   26  125 222849.064 223389.176  0.24%   122 2500s
 15958  6366 222950.586   28  132 222849.064 223388.621  0.24%   122 2505s
 16001  6378 222970.834   24  129 222849.064 223387.983  0.24%   122 2510s
 16046  6382 223300.818   28  133 222849.064 223387.765  0.24%   122 2515s
 16096  6409 223018.648   29  127 222849.064 223386.631  0.24%   122 2520s
 16135  6420 223036.332   23  123 222849.064 223386.095  0.24%   122 2525s
 16195  6434     cutoff   34      222849.064 223385.928  0.24%   122 2530s
 16232  6451 222876.270   30  119 222849.064 223385.779  0.24%   122 2535s
 16281  6457 222859.316   29  114 222849.064 223384.758  0.24%   122 2540s
 16321  6471 222926.540   29  129 222849.064 223384.412  0.24%   122 2545s
 16362  6484 222929.997   34  125 222849.064 223384.068  0.24%   122 2550s
 16420  6496 223114.321   26  135 222849.064 223383.711  0.24%   122 2555s
 16454  6502 223137.432   24  131 222849.064 223383.393  0.24%   122 2560s
 16488  6510 222905.916   29  131 222849.064 223382.884  0.24%   122 2565s
 16541  6513 222897.906   29  102 222849.064 223382.529  0.24%   122 2570s
 16578  6519 223196.455   24  121 222849.064 223382.265  0.24%   122 2575s
 16622  6535 222988.145   32  113 222849.064 223381.217  0.24%   122 2580s
 16660  6541 223167.914   25  138 222849.064 223381.026  0.24%   122 2585s
 16697  6553 222912.291   31  139 222849.064 223380.714  0.24%   122 2590s
 16738  6563 223174.188   28  123 222849.064 223380.400  0.24%   122 2595s
 16780  6581 222932.135   34  105 222849.064 223379.295  0.24%   122 2600s
 16821  6593 222936.329   25  137 222849.064 223378.969  0.24%   122 2605s
 16859  6597     cutoff   34      222849.064 223378.306  0.24%   122 2610s
 16904  6611 222882.460   29  117 222849.064 223377.429  0.24%   122 2615s
 16970  6608 223175.705   26  124 222849.064 223376.988  0.24%   122 2620s
 17015  6633 222916.800   34  105 222849.064 223376.731  0.24%   122 2625s
 17043  6646 222973.533   28  112 222849.064 223376.593  0.24%   122 2630s
 17090  6657 223053.643   28  122 222849.064 223375.740  0.24%   122 2635s
 17126  6667 222943.389   28  113 222849.064 223375.173  0.24%   122 2640s
 17161  6678 222867.944   26  133 222849.064 223374.818  0.24%   122 2645s
 17204  6687 223004.173   28  135 222849.064 223374.278  0.24%   122 2650s
 17238  6693 222978.607   31  125 222849.064 223374.115  0.24%   122 2655s
 17276  6707 222889.947   32  111 222849.064 223373.687  0.24%   122 2660s
 17315  6719 222979.836   27  119 222849.064 223373.334  0.24%   123 2665s
 17363  6721 222856.653   30  108 222849.064 223373.233  0.24%   123 2670s
 17402  6733 223147.503   30  126 222849.064 223372.924  0.24%   123 2675s
 17438  6746 223068.907   29  133 222849.064 223372.359  0.23%   123 2680s
 17481  6758 222880.025   31  120 222849.064 223372.188  0.23%   123 2685s
 17522  6772 223062.279   26  124 222849.064 223371.286  0.23%   123 2690s
 17575  6785 223161.358   22  145 222849.064 223370.769  0.23%   123 2695s
 17606  6793 222923.969   32  128 222849.064 223369.656  0.23%   123 2700s
 17646  6800 223234.310   29  125 222849.064 223369.184  0.23%   123 2705s
 17688  6818 222989.566   27  133 222849.064 223368.831  0.23%   123 2710s
 17734  6832 223006.508   29  128 222849.064 223368.288  0.23%   123 2715s
 17773  6829 223005.624   26  145 222849.064 223368.068  0.23%   123 2720s
 17819  6840 222976.604   27  131 222849.064 223367.271  0.23%   123 2725s
 17855  6850 222876.592   30  125 222849.064 223366.335  0.23%   123 2730s
 17899  6862 222855.841   32   96 222849.064 223365.912  0.23%   123 2735s
 17948  6876     cutoff   40      222849.064 223365.499  0.23%   123 2740s
 17986  6886 222986.280   29  130 222849.064 223365.091  0.23%   123 2745s
 18026  6900 222849.938   32  114 222849.064 223364.711  0.23%   123 2750s
 18064  6909 223021.491   25  128 222849.064 223363.885  0.23%   123 2755s
 18103  6910 223169.243   25  144 222849.064 223363.779  0.23%   123 2760s
 18143  6918 223028.743   30  128 222849.064 223363.747  0.23%   123 2765s
 18184  6923 222964.575   31  133 222849.064 223363.638  0.23%   123 2770s
 18220  6932 223065.352   25  123 222849.064 223363.015  0.23%   123 2775s
 18262  6938 223216.805   24  139 222849.064 223361.855  0.23%   123 2780s
 18290  6942     cutoff   26      222849.064 223361.818  0.23%   123 2785s
 18324  6954 223182.469   24  150 222849.064 223361.565  0.23%   123 2790s
 18352  6962 223183.482   27  124 222849.064 223361.372  0.23%   123 2795s
 18391  6976 223145.399   30  143 222849.064 223360.866  0.23%   123 2800s
 18426  6986 223200.466   25  128 222849.064 223360.513  0.23%   123 2805s
 18463  7006 223058.546   28  132 222849.064 223360.159  0.23%   123 2810s
 18502  7008     cutoff   29      222849.064 223359.635  0.23%   123 2815s
 18546  7014 223162.469   27  125 222849.064 223359.092  0.23%   123 2820s
 18588  7022 223234.203   23  131 222849.064 223358.635  0.23%   123 2825s
 18642  7035 223019.443   29  127 222849.064 223358.178  0.23%   123 2830s
 18687  7043 223182.215   23  138 222849.064 223357.819  0.23%   123 2835s
 18713  7051 222949.507   32  127 222849.064 223357.169  0.23%   123 2840s
 18750  7058 223109.720   22  139 222849.064 223356.983  0.23%   123 2845s
 18782  7067     cutoff   29      222849.064 223356.690  0.23%   123 2850s
 18818  7077 223135.174   27  129 222849.064 223356.454  0.23%   123 2855s
 18852  7087 223041.664   31  119 222849.064 223356.337  0.23%   123 2860s
 18893  7092 222976.524   31  104 222849.064 223356.247  0.23%   123 2865s
 18936  7099 223036.002   31  111 222849.064 223355.803  0.23%   123 2870s
 18969  7116 222869.750   34  117 222849.064 223355.740  0.23%   123 2875s
 19005  7129 223033.952   28  118 222849.064 223355.539  0.23%   123 2880s
 19044  7129 223086.344   30  126 222849.064 223355.069  0.23%   123 2885s
 19075  7140 222967.047   29  124 222849.064 223354.714  0.23%   123 2890s
 19109  7149 223186.373   30  132 222849.064 223354.239  0.23%   123 2895s
 19139  7161 222857.124   24  128 222849.064 223353.318  0.23%   123 2900s
 19174  7172 222874.179   32  124 222849.064 223353.129  0.23%   123 2908s
 19187  7175 222872.811   32  109 222849.064 223353.098  0.23%   123 2910s
 19222  7188 223048.357   30  125 222849.064 223352.787  0.23%   123 2915s
 19262  7190 223192.964   29  118 222849.064 223352.482  0.23%   123 2920s
 19302  7202 223239.914   29  114 222849.064 223352.090  0.23%   123 2925s
 19345  7217 222904.136   29  127 222849.064 223351.028  0.23%   123 2930s
 19399  7232 222872.756   33  105 222849.064 223350.528  0.23%   123 2935s
 19438  7239 223142.829   25  139 222849.064 223350.198  0.22%   123 2940s
 19475  7259 222869.239   29  121 222849.064 223350.155  0.22%   123 2945s
 19520  7274 222986.063   25  127 222849.064 223349.032  0.22%   123 2950s
 19566  7294 222990.535   32  115 222849.064 223348.556  0.22%   123 2955s
 19616  7299 223159.620   24  121 222849.064 223347.694  0.22%   123 2960s
 19660  7313 222972.954   29  114 222849.064 223347.531  0.22%   123 2965s
 19728  7345 223095.566   30  115 222849.064 223347.255  0.22%   122 2970s
 19764  7355 222878.878   30  124 222849.064 223346.873  0.22%   122 2975s
 19804  7366     cutoff   33      222849.064 223346.662  0.22%   122 2980s
 19849  7377 223084.603   22  145 222849.064 223346.284  0.22%   123 2985s
 19886  7388 223053.947   28  122 222849.064 223345.967  0.22%   123 2990s
 19927  7397 223161.142   26  114 222849.064 223345.475  0.22%   123 2995s
 19986  7414 223293.697   23  140 222849.064 223344.744  0.22%   122 3000s
 20022  7430 223128.634   31  112 222849.064 223344.643  0.22%   122 3005s
 20077  7455 223011.728   27  129 222849.064 223344.064  0.22%   122 3010s
 20121  7466 223101.450   29  121 222849.064 223344.010  0.22%   122 3015s
 20174  7478 222892.418   32  113 222849.064 223343.851  0.22%   122 3020s
 20218  7482 223103.269   24  148 222849.064 223342.846  0.22%   122 3025s
 20262  7495 223103.150   26  125 222849.064 223342.230  0.22%   123 3030s
 20305  7504 222860.213   33  130 222849.064 223342.090  0.22%   123 3035s
 20364  7515 223237.998   25  128 222849.064 223341.629  0.22%   122 3040s
 20407  7534 222996.824   30  116 222849.064 223341.458  0.22%   122 3045s
 20458  7548 223259.985   25  134 222849.064 223341.123  0.22%   122 3050s
 20496  7560 222865.121   31  119 222849.064 223341.029  0.22%   123 3055s
 20542  7570 222912.155   34   94 222849.064 223340.583  0.22%   123 3060s
 20598  7578 222921.315   26  128 222849.064 223340.059  0.22%   123 3065s
 20629  7583 223010.791   24  145 222849.064 223339.911  0.22%   123 3070s
 20675  7589 223106.433   23  148 222849.064 223339.758  0.22%   123 3075s
 20723  7594     cutoff   31      222849.064 223339.486  0.22%   123 3080s
 20756  7609 223037.421   29  146 222849.064 223339.352  0.22%   123 3085s
 20780  7615 223201.677   28  143 222849.064 223339.176  0.22%   123 3090s
 20815  7624 222868.661   29  120 222849.064 223338.944  0.22%   123 3095s
 20866  7642 222868.881   35  109 222849.064 223338.686  0.22%   123 3100s
 20905  7647 222970.816   28  138 222849.064 223338.004  0.22%   123 3105s
 20936  7656 222891.490   28  125 222849.064 223337.915  0.22%   123 3110s
 20968  7658 223051.444   36  108 222849.064 223337.822  0.22%   123 3115s
 20996  7666 222952.958   36  105 222849.064 223337.295  0.22%   123 3120s
 21051  7673 222945.878   33  101 222849.064 223337.233  0.22%   123 3125s
 21105  7688 223248.807   26  121 222849.064 223336.570  0.22%   123 3130s
 21149  7703     cutoff   31      222849.064 223336.503  0.22%   123 3135s
 21180  7708 223059.238   27  114 222849.064 223336.247  0.22%   123 3140s
 21226  7720 223100.650   30  110 222849.064 223336.052  0.22%   123 3145s
 21269  7733 223035.865   28  144 222849.064 223335.838  0.22%   123 3150s
 21323  7757 223040.075   26  136 222849.064 223335.676  0.22%   123 3155s
 21366  7772 223058.086   27  109 222849.064 223335.355  0.22%   123 3160s
 21413  7787 222895.589   29  119 222849.064 223335.049  0.22%   123 3165s
 21448  7798 222875.260   33  123 222849.064 223334.793  0.22%   123 3170s
 21501  7801 222870.298   28  101 222849.064 223334.176  0.22%   123 3175s
 21545  7810 222933.768   32  111 222849.064 223333.681  0.22%   123 3180s
 21585  7820 223076.738   31  145 222849.064 223333.387  0.22%   123 3185s
 21621  7826 222891.122   33  111 222849.064 223332.804  0.22%   123 3190s
 21660  7842 222957.716   30  139 222849.064 223332.559  0.22%   123 3195s
 21695  7853 222973.087   31  110 222849.064 223331.778  0.22%   123 3200s
 21749  7873 223130.980   24  139 222849.064 223330.803  0.22%   123 3205s
 21790  7882     cutoff   31      222849.064 223330.601  0.22%   123 3210s
 21832  7888     cutoff   32      222849.064 223330.358  0.22%   123 3215s
 21891  7901 222878.393   33  119 222849.064 223330.109  0.22%   123 3220s
 21935  7913 223174.250   27  148 222849.064 223329.596  0.22%   123 3225s
 21975  7919 223110.438   27  132 222849.064 223329.417  0.22%   123 3230s
 22025  7937 223037.827   28  122 222849.064 223329.255  0.22%   123 3235s
 22071  7945 222900.195   32  106 222849.064 223328.889  0.22%   123 3240s
 22128  7962 222973.538   29  128 222849.064 223328.249  0.22%   123 3245s
 22178  7972 223264.528   31  118 222849.064 223327.893  0.21%   123 3250s
 22235  7981 223017.242   28  123 222849.064 223327.208  0.21%   123 3255s
 22283  7991 222893.225   33  108 222849.064 223327.037  0.21%   123 3260s
 22330  8008 222926.408   42   91 222849.064 223327.027  0.21%   123 3265s
 22373  8017 222865.703   36   97 222849.064 223326.420  0.21%   123 3276s
 22411  8029 222866.451   35  107 222849.064 223326.218  0.21%   123 3280s
 22448  8035 222885.799   30  123 222849.064 223325.611  0.21%   123 3285s
 22492  8045 222990.448   28  121 222849.064 223325.209  0.21%   123 3290s
 22529  8054 223064.867   26  122 222849.064 223325.040  0.21%   123 3295s
 22582  8085 222942.065   34   99 222849.064 223324.946  0.21%   123 3300s
 22655  8093 223200.548   31  138 222849.064 223324.816  0.21%   122 3305s
 22700  8110 223127.908   28  112 222849.064 223324.680  0.21%   123 3310s
 22741  8119 223055.955   29  129 222849.064 223324.111  0.21%   123 3315s
 22785  8131 222866.540   32  128 222849.064 223323.787  0.21%   123 3320s
 22837  8135 223161.032   28  129 222849.064 223323.498  0.21%   123 3325s
 22876  8145 223165.241   26  133 222849.064 223323.175  0.21%   123 3330s
 22922  8161 222933.222   31  109 222849.064 223322.838  0.21%   123 3335s
 22981  8172 222915.266   29  124 222849.064 223322.663  0.21%   122 3340s
 23033  8186 223089.821   27  138 222849.064 223322.279  0.21%   122 3345s
 23076  8200 223212.267   23  143 222849.064 223322.054  0.21%   122 3350s
 23119  8215 222877.588   34  101 222849.064 223321.885  0.21%   122 3355s
 23162  8224 222914.920   27  131 222849.064 223321.598  0.21%   122 3360s
 23204  8230 223007.336   28  126 222849.064 223321.170  0.21%   122 3365s
